index	tweet_id	sentiment
2657	#1328313978540404736	2
2658	#1254464304507650048	2
2659	#1355200281894661888	2
2660	#1283414017126604800	1
2661	#1337045556011610112	1
2662	#1355093437629005824	1
2663	#1351291998712557568	1
2664	#1297310000000000000	1
2665	#1339574776722059264	1
2666	#1355140943603789824	2
2667	#1353200000000000000	1
2668	#1257070566282080512	1
2669	#1326300857181241088	2
2670	#1251964416410648320	1
2671	#1317011874282721280	2
2672	#1329424517358374912	0
2673	#1314106650626789120	1
2674	#1321653822637355008	1
2675	#1296263103055712512	1
2676	#1338635115879145472	1
2677	#1349856748631330816	0
2678	#1315664117097803520	1
2679	#1319888908939939840	2
2680	#1300520567108440064	1
2681	#1239841539590885120	1
2682	#1333582597528702720	1
2683	#1353786980811874304	2
2684	#1352723021660880896	2
2685	#1349410142941573120	2
2686	#1308914812446027520	1
2687	#1344189570716413952	1
2688	#1285681680519397120	2
2689	#1346134034141900800	2
2690	#1339805812177338368	2
2691	#1350436065845383168	2
2692	#1354942454554718208	1
2693	#1343570000000000000	0
2694	#1354615347421306880	2
2695	#1317115852366303232	1
2696	#1354229762298798080	2
2697	#1338783499743096832	1
2698	#1346134637089869824	1
2699	#1293513054882107392	0
2700	#1246704180741406720	1
2701	#1336149325315969024	0
2702	#1307111165185740800	1
2703	#1344211092646502400	0
2704	#1348333251375493120	1
2705	#1283988008547438336	1
2706	#1335045671141793536	1
2707	#1350185163381207040	0
2708	#1293249932351033088	2
2709	#1343074551446560768	0
2710	#1306623459087339520	1
2711	#1326243570303471616	2
2712	#1313639144279564288	1
2713	#1349209128221085696	1
2714	#1343854315367182336	2
2715	#1336474506836193280	1
2716	#1355619242968809472	1
2717	#1340406612842962688	2
2718	#1329030763803779072	2
2719	#1341244070694440704	1
2720	#1290662908700110848	1
2721	#1343305875071660032	0
2722	#1325790000000000000	1
2723	#1333618255332773888	1
2724	#1280247687112253440	1
2725	#1254819633527431168	2
2726	#1325926017119236096	2
2727	#1325899988073926912	1
2728	#1324095629740679168	1
2729	#1347871002865278720	1
2730	#1255130356363091968	1
2731	#1346178358489579520	1
2732	#1354265133418115072	2
2733	#1316939497469366272	0
2734	#1239554187043766272	1
2735	#1269772983049940736	1
2736	#1344648295436726272	2
2737	#1341127857972649984	1
2738	#1326245772908589056	2
2739	#1336150000000000000	0
2740	#1265064931143147520	1
2741	#1353085716461457408	1
2742	#1350697268270141440	1
2743	#1326240000000000000	1
2744	#1350040000000000000	1
2745	#1324428944205139968	1
2746	#1341590593399615488	1
2747	#1333136711572971520	1
2748	#1325853192710713088	2
2749	#1282384687315353600	1
2750	#1280307533962530816	2
2751	#1297836688761163520	1
2752	#1246724070617624320	2
2753	#1355414851305177088	1
2754	#1258257174440140800	1
2755	#1261621265816866816	0
2756	#1328811719792095232	2
2757	#1336647999955509248	0
2758	#1338633876500074496	1
2759	#1346160311745835008	0
2760	#1259333459631202304	1
2761	#1273280000000000000	1
2762	#1349607414891483136	1
2763	#1354815617870643200	1
2764	#1315736086128340736	1
2765	#1248730000000000000	2
2766	#1248544126053777408	2
2767	#1321572535666966528	0
2768	#1279763273689100288	0
2769	#1260908963618525184	1
2770	#1259926979652001792	2
2771	#1351195879257088000	2
2772	#1325795251131453440	1
2773	#1293408251665461248	1
2774	#1349047554462392320	2
2775	#1346910000000000000	2
2776	#1338707485629136896	1
2777	#1283107474191593472	1
2778	#1253920000000000000	2
2779	#1294937620703665920	2
2780	#1340019908143398912	2
2781	#1345112513764057088	1
2782	#1297432056482476032	1
2783	#1267919341661519872	1
2784	#1334218532335194112	1
2785	#1331130000000000000	1
2786	#1338846431797456896	2
2787	#1294873047132860416	1
2788	#1325936680524677120	2
2789	#1266534883611926528	1
2790	#1334199608126279680	1
2791	#1332271996458110720	1
2792	#1309394762642882304	1
2793	#1341400000000000000	1
2794	#1346144349193711616	1
2795	#1293215205938335488	0
2796	#1285466899481088000	2
2797	#1293771361874087936	1
2798	#1303501388811509504	2
2799	#1290544259280535552	0
2800	#1347563717848821504	1
2801	#1334623870259781632	1
2802	#1349328934509309952	1
2803	#1262048163227209728	1
2804	#1293946766371565568	1
2805	#1335864007580905472	1
2806	#1283015128590323712	2
2807	#1257501604577603584	1
2808	#1326736477712052224	2
2809	#1338916845324292096	1
2810	#1262744257875439616	0
2811	#1298825109394927616	1
2812	#1237782752600170496	1
2813	#1330792486613073920	1
2814	#1253136066422419712	1
2815	#1259491279991377920	1
2816	#1303348603814121472	1
2817	#1355775299452022784	0
2818	#1329260050888605696	1
2819	#1273870000000000000	1
2820	#1283200000000000000	2
2821	#1319172190131073024	1
2822	#1344389810992128000	2
2823	#1345890268185321472	1
2824	#1330429685990363136	1
2825	#1338939402807021568	1
2826	#1330878350685073408	0
2827	#1329076878796222464	2
2828	#1329820000000000000	0
2829	#1324033560454569984	1
2830	#1290190000000000000	0
2831	#1326810639654793216	1
2832	#1344777630810333184	0
2833	#1341114725439041536	1
2834	#1340772729436442624	2
2835	#1317160000000000000	0
2836	#1337822908731727872	0
2837	#1267990415946416128	1
2838	#1336841037948579840	2
2839	#1306222367920750592	1
2840	#1255881238868525056	1
2841	#1285846641145253888	1
2842	#1337071765244272640	1
2843	#1299167007749804032	1
2844	#1306977522240815104	1
2845	#1340873580503068672	0
2846	#1305843064313974784	0
2847	#1259642391922970624	1
2848	#1304812272695431168	1
2849	#1339957094800367616	2
2850	#1353132709082759168	2
2851	#1258904811061338112	1
2852	#1344001785418100736	1
2853	#1334360688450437120	0
2854	#1345710800967618304	1
2855	#1264224539778723840	2
2856	#1293116948855783424	2
2857	#1316297367356935936	1
2858	#1334460000000000000	1
2859	#1334551297165565952	1
2860	#1338067196086522112	0
2861	#1345980000000000000	2
2862	#1270099241202057216	2
2863	#1343570130341662720	0
2864	#1310650985182687232	1
2865	#1326160696925630464	1
2866	#1319189210440568832	1
2867	#1341193144499486720	2
2868	#1351539941973569536	2
2869	#1326195230811410432	1
2870	#1255774680914579712	2
2871	#1333393080234504192	1
2872	#1283884616810672128	2
2873	#1318283386688032768	1
2874	#1303770000000000000	0
2875	#1235259236810027008	2
2876	#1330098931796242432	1
2877	#1345813350840676352	1
2878	#1270718761964716032	2
2879	#1289058840219017216	1
2880	#1339792708689403904	1
2881	#1291760402100101120	0
2882	#1289057562453712896	1
2883	#1328447025076178688	2
2884	#1289506784466464768	1
2885	#1355149998976086016	2
2886	#1312675601376071680	1
2887	#1354144575493959680	0
2888	#1300533890134745088	0
2889	#1355034744803782912	1
2890	#1305514007802064896	1
2891	#1304134749733220352	0
2892	#1356290931608203264	1
2893	#1337810707602153472	2
2894	#1348627579834662912	1
2895	#1249799161102217216	0
2896	#1326189265152335872	1
2897	#1335302977620332288	1
2898	#1315571658854293504	2
2899	#1354468827166289920	1
2900	#1354356908728188928	1
2901	#1284234213298860032	1
2902	#1336559788390551552	2
2903	#1237389180352622592	1
2904	#1256660000000000000	2
2905	#1346103918934290432	0
2906	#1356580739219865600	1
2907	#1336286000201355264	1
2908	#1349542161788723200	1
2909	#1287880000000000000	2
2910	#1345044037716250624	1
2911	#1325814064816279552	1
2912	#1305912905506971648	1
2913	#1352311768304013312	2
2914	#1340893084998115328	2
2915	#1293517206353883136	0
2916	#1349942123693412352	1
2917	#1334801421372444672	1
2918	#1335174678260879104	2
2919	#1266536472825528320	1
2920	#1349074833997443072	1
2921	#1349520995493834752	1
2922	#1321110000000000000	1
2923	#1326203793336315904	1
2924	#1340070000000000000	1
2925	#1305840000000000000	1
2926	#1334148940875190272	1
2927	#1294486008352907264	0
2928	#1336160000000000000	0
2929	#1350156818115424512	2
2930	#1340445006583181312	1
2931	#1304891891801108480	0
2932	#1354794092824158208	1
2933	#1303516476268306432	2
2934	#1323980685972017152	2
2935	#1328336304753569536	2
2936	#1310957054681583616	1
2937	#1341866536269737984	2
2938	#1347154835825520640	0
2939	#1268157841199837184	1
2940	#1301233437395820288	2
2941	#1275271838600290304	2
2942	#1334382820668542720	1
2943	#1320460000000000000	2
2944	#1302955102932787200	2
2945	#1334638732390133504	1
2946	#1329890000000000000	1
2947	#1272201941733367808	1
2948	#1350073209799003904	2
2949	#1346721154640261120	1
2950	#1335996130971295488	0
2951	#1332175046442438912	1
2952	#1337620000000000000	2
2953	#1333210277223882752	2
2954	#1346832321656324096	1
2955	#1270319205175316480	2
2956	#1337352187408691200	0
2957	#1331943740676722688	1
2958	#1340797932094644224	2
2959	#1329123034490277888	1
2960	#1338118196189073408	1
2961	#1345425643765444608	2
2962	#1314471292951760896	1
2963	#1350280958273056768	1
2964	#1347684178838449920	1
2965	#1290351876102217728	0
2966	#1331974687144939520	0
2967	#1328660000000000000	1
2968	#1260955428021768192	1
2969	#1296948998729850880	1
2970	#1343323140735295488	0
2971	#1262900927750524928	0
2972	#1350511522020273920	2
2973	#1342550000000000000	2
2974	#1244819419018100736	1
2975	#1275163578128109568	1
2976	#1346551162590302208	2
2977	#1261202242650193920	2
2978	#1283435475609374720	1
2979	#1318886263764799488	0
2980	#1338272681339187200	1
2981	#1349574782266781696	1
2982	#1345821791588147200	1
2983	#1320007904892604416	2
2984	#1351093674004901888	2
2985	#1356434422967500800	2
2986	#1340318388070080512	1
2987	#1268901721662767104	1
2988	#1264909583153270784	1
2989	#1310966947199164416	0
2990	#1321694446044545024	1
2991	#1262719256782868480	1
2992	#1341126310823915520	1
2993	#1303459792145399808	2
2994	#1338560000000000000	1
2995	#1336747456286126080	1
2996	#1335909419918503936	1
2997	#1270108518755061504	1
2998	#1328275837418926080	1
2999	#1301601997712510720	2
3000	#1285891694861225984	2
3001	#1340061091766931712	1
3002	#1350150000000000000	1
3003	#1254962810464985088	2
3004	#1353394737777020928	1
3005	#1320813738786725888	2
3006	#1356483369446555648	1
3007	#1334841130190401536	1
3008	#1354581994643091712	2
3009	#1311576588123738112	1
3010	#1296130000000000000	1
3011	#1293869866575790080	0
3012	#1338860000000000000	1
3013	#1339180604051644416	2
3014	#1338193117468479488	1
3015	#1347843731437867008	1
3016	#1347005595942051840	0
3017	#1319201338421436416	2
3018	#1333529037868773120	2
3019	#1352093126849036288	1
3020	#1349075074947698688	2
3021	#1321526829472243712	1
3022	#1306151331351195648	2
3023	#1249890000000000000	1
3024	#1297656207524507648	1
3025	#1327005336092495872	2
3026	#1339917942214057984	0
3027	#1348266669140029440	1
3028	#1346020537089355520	1
3029	#1273164447885021184	1
3030	#1326628488414191616	1
3031	#1334095434378305536	1
3032	#1259748781538623488	2
3033	#1272722170767011840	2
3034	#1347255566465318912	2
3035	#1314277916667195392	1
3036	#1327612702240501504	2
3037	#1355665818663538688	0
3038	#1314014492569808896	1
3039	#1349021352125231104	1
3040	#1339480974917300224	1
3041	#1271642939307982848	1
3042	#1327380000000000000	2
3043	#1353820386249596928	1
3044	#1257554216412868608	1
3045	#1325921101600460800	2
3046	#1344202896888381440	0
3047	#1334560439208992768	0
3048	#1345043072841867264	1
3049	#1318326122623488000	1
3050	#1296105169747194112	1
3051	#1337346216795967488	2
3052	#1339630948305022720	1
3053	#1339618632020713472	2
3054	#1252915048282050304	1
3055	#1302932063113289728	1
3056	#1346416348415586304	1
3057	#1356380378039201536	0
3058	#1244328424950423552	0
3059	#1340740555093864448	1
3060	#1341235355438231552	2
3061	#1335396767051997184	1
3062	#1259573830885888000	1
3063	#1255229289068462080	1
3064	#1278024043963310080	1
3065	#1280157378483191808	1
3066	#1304595577800470528	1
3067	#1295678707202285568	1
3068	#1325804198806564864	2
3069	#1338115407358652416	1
3070	#1353760000000000000	1
3071	#1344073464202850304	1
3072	#1356413995838824448	0
3073	#1355424470811500288	1
3074	#1343520000000000000	2
3075	#1355144984249430016	0
3076	#1282526365187624704	2
3077	#1353140299296603904	2
3078	#1319421578380271616	0
3079	#1253917189205188608	2
3080	#1344420000000000000	1
3081	#1345958970016595968	0
3082	#1352216247858040832	2
3083	#1285113153240682496	2
3084	#1356520000000000000	2
3085	#1319170555417939968	2
3086	#1307945541083553792	1
3087	#1241350000000000000	1
3088	#1332327213480415232	1
3089	#1334132340302508032	0
3090	#1304761692191174912	1
3091	#1356620000000000000	1
3092	#1306260460967088128	1
3093	#1324859118709067520	0
3094	#1262465859852701696	1
3095	#1333839256448593920	1
3096	#1356602476196208640	2
3097	#1283448201123516416	2
3098	#1351025370376625920	0
3099	#1285310000000000000	2
3100	#1334099648181641216	2
3101	#1348961970909753088	1
3102	#1277638503912943616	2
3103	#1312991878162247680	2
3104	#1279738140685742080	1
3105	#1249330275017842688	1
3106	#1334250000000000000	2
3107	#1282807252777304064	1
3108	#1344974689341472768	2
3109	#1341149619795931136	1
3110	#1336779993645453056	0
3111	#1334987786785525504	2
3112	#1326439952503217920	1
3113	#1354818385809346304	1
3114	#1329032546215022336	2
3115	#1350765566059900928	1
3116	#1262115433240563712	1
3117	#1352263931205586944	1
3118	#1339018422156312320	2
3119	#1242956321391083520	1
3120	#1287709592516993024	1
3121	#1287115536132976640	1
3122	#1281506208701050880	1
3123	#1354217856548941824	2
3124	#1354098326623412224	2
3125	#1336004160693530624	0
3126	#1281840653903621888	2
3127	#1335891342375878912	2
3128	#1346490000000000000	2
3129	#1266463396788133888	1
3130	#1327195250281033728	1
3131	#1350855877767491584	1
3132	#1252541277238898688	0
3133	#1343676876028579840	2
3134	#1302280000000000000	1
3135	#1266266282929741824	1
3136	#1352689316519141120	2
3137	#1345910969394933504	1
3138	#1303688615462043648	0
3139	#1335260411290144768	2
3140	#1303351448718184448	1
3141	#1299376478577188864	1
3142	#1339881998836523008	2
3143	#1346949682786934784	2
3144	#1319095884626395136	1
3145	#1322197841868148736	1
3146	#1297604813405003520	1
3147	#1353727267541831680	1
3148	#1295391513132724224	1
3149	#1305556430783733504	0
3150	#1300119512260501504	0
3151	#1354435321396649984	1
3152	#1321676379436556288	0
3153	#1354426015825727488	1
3154	#1329792628871847936	1
3155	#1329505975976550400	1
3156	#1305867488782155520	1
3157	#1254451168153006080	1
3158	#1283661504202412032	2
3159	#1327402785785016320	1
3160	#1319112562022047488	1
3161	#1336034008032014336	2
3162	#1264749936819744768	2
3163	#1315836990911320064	0
3164	#1328350687449796608	1
3165	#1335719423349559296	0
3166	#1254005433074954240	0
3167	#1338785938441375488	1
3168	#1350137549990326272	1
3169	#1346674502587936768	1
3170	#1328682771536093184	1
3171	#1309332133899571200	0
3172	#1347453788450418688	1
3173	#1344186055633809408	2
3174	#1324048521079803904	1
3175	#1265723211800551424	1
3176	#1318850000000000000	0
3177	#1265113397030293504	1
3178	#1339604494452097024	1
3179	#1329470701364006912	2
3180	#1275514141327921152	1
3181	#1254422495744143104	1
3182	#1291800333811945472	0
3183	#1283769544490746112	0
3184	#1283860000000000000	0
3185	#1341490000000000000	2
3186	#1338720000000000000	1
3187	#1339319390681042688	2
3188	#1351244214873387008	2
3189	#1319680000000000000	2
3190	#1323248495877328896	1
3191	#1330504028099391488	1
3192	#1254953381296320512	1
3193	#1354043178140233728	0
3194	#1345246414842986496	1
3195	#1271726746979766272	2
3196	#1321193792133828608	1
3197	#1348398858284384512	1
3198	#1344005260625510400	0
3199	#1335787992430985216	2
3200	#1341848482387210240	2
3201	#1349067767161495552	2
3202	#1350957464376791040	0
3203	#1337975189603282944	2
3204	#1348610000000000000	2
3205	#1353491450227515136	0
3206	#1277732829280026624	1
3207	#1287672397307379712	2
3208	#1344342401457025024	1
3209	#1303149217284751104	1
